water_name,county,species,quantity,length,stock_date,source_year
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1000,9.92,06/12/2013,2013
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1001,10.11,06/27/2013,2013
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1000,10.0,07/17/2013,2013
"LYMAN L, LOWER G-25",SUMMIT,BROOK TROUT,3501,2.52,07/22/2013,2013
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,1000,9.92,06/12/2013,2013
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,1001,10.11,06/27/2013,2013
"LYMAN L, UPPER G-27",SUMMIT,BROOK TROUT,1013,2.52,07/22/2013,2013
QUARTER CORNER LG103,SUMMIT,RAINBOW,1200,9.92,06/12/2013,2013
REIDS L W-38,SUMMIT,BROOK TROUT,500,2.61,07/02/2013,2013
SCOW L BR-12,SUMMIT,BROOK TROUT,1709,2.61,07/02/2013,2013
"SHINGLE CR,WEST P-60",SUMMIT,BROOK TROUT,403,2.61,07/02/2013,2013
TEAL L BR-32,SUMMIT,TIGER TROUT,702,3.08,07/08/2013,2013
TEAPOT L A-60,SUMMIT,RAINBOW,601,10.11,06/18/2013,2013
TEAPOT L A-60,SUMMIT,TIGER TROUT,254,10.14,06/24/2013,2013
TEAPOT L A-60,SUMMIT,RAINBOW,299,10.11,06/26/2013,2013
TEAPOT L A-60,SUMMIT,TIGER TROUT,310,10.34,07/08/2013,2013
TEAPOT L A-60,SUMMIT,RAINBOW,299,10.11,07/08/2013,2013
TEAPOT L A-60,SUMMIT,TIGER TROUT,255,10.36,07/08/2013,2013
TEAPOT L A-60,SUMMIT,RAINBOW,300,10.0,07/16/2013,2013
TEAPOT L A-60,SUMMIT,TIGER TROUT,255,10.36,07/16/2013,2013
TEAPOT L A-60,SUMMIT,BROOK TROUT,516,2.52,07/22/2013,2013
TEAPOT L A-60,SUMMIT,TIGER TROUT,255,10.36,07/23/2013,2013
TEAPOT L A-60,SUMMIT,RAINBOW,396,9.12,07/30/2013,2013
TEAPOT L A-60,SUMMIT,TIGER TROUT,257,10.1,07/30/2013,2013
TEAPOT L A-60,SUMMIT,TIGER TROUT,255,10.22,08/06/2013,2013
TEAPOT L A-60,SUMMIT,RAINBOW,299,8.81,08/06/2013,2013
TEAPOT L A-60,SUMMIT,TIGER TROUT,624,10.22,08/13/2013,2013
TRIAL L A-61,SUMMIT,TIGER TROUT,468,9.97,06/17/2013,2013
TRIAL L A-61,SUMMIT,RAINBOW,1980,10.19,06/19/2013,2013
TRIAL L A-61,SUMMIT,TIGER TROUT,535,10.14,06/24/2013,2013
TRIAL L A-61,SUMMIT,RAINBOW,810,10.11,06/26/2013,2013
TRIAL L A-61,SUMMIT,RAINBOW,704,10.11,07/03/2013,2013
TRIAL L A-61,SUMMIT,TIGER TROUT,535,10.0,07/03/2013,2013
TRIAL L A-61,SUMMIT,TIGER TROUT,535,10.36,07/10/2013,2013
TRIAL L A-61,SUMMIT,RAINBOW,700,10.11,07/10/2013,2013
TRIAL L A-61,SUMMIT,RAINBOW,600,10.0,07/15/2013,2013
TRIAL L A-61,SUMMIT,TIGER TROUT,2015,3.43,07/15/2013,2013
TRIAL L A-61,SUMMIT,TIGER TROUT,535,10.36,07/16/2013,2013
TRIAL L A-61,SUMMIT,BROOK TROUT,8014,2.52,07/22/2013,2013
TRIAL L A-61,SUMMIT,TIGER TROUT,535,10.36,07/23/2013,2013
TRIAL L A-61,SUMMIT,RAINBOW,825,10.0,07/23/2013,2013
TRIAL L A-61,SUMMIT,TIGER TROUT,540,10.1,07/29/2013,2013
TRIAL L A-61,SUMMIT,RAINBOW,700,9.12,07/29/2013,2013
TRIAL L A-61,SUMMIT,TIGER TROUT,536,10.22,08/06/2013,2013
TRIAL L A-61,SUMMIT,RAINBOW,701,8.81,08/06/2013,2013
TRIAL L A-61,SUMMIT,GRAYLING ARCTIC,5070,3.13,09/24/2013,2013
TRIAL L A-61,SUMMIT,GRAYLING ARCTIC,3240,3.22,10/05/2013,2013
TRIDENT L A-41,SUMMIT,BROOK TROUT,403,2.61,07/02/2013,2013
W-57,SUMMIT,BROOK TROUT,307,2.61,07/02/2013,2013
W-62,SUMMIT,BROOK TROUT,210,2.61,07/02/2013,2013
WASHINGTON L A-23,SUMMIT,TIGER TROUT,686,9.97,06/17/2013,2013
WASHINGTON L A-23,SUMMIT,RAINBOW,2000,10.44,06/20/2013,2013
WASHINGTON L A-23,SUMMIT,TIGER TROUT,700,10.0,07/03/2013,2013
WASHINGTON L A-23,SUMMIT,RAINBOW,700,10.11,07/08/2013,2013
WASHINGTON L A-23,SUMMIT,TIGER TROUT,700,10.36,07/08/2013,2013
WASHINGTON L A-23,SUMMIT,TIGER TROUT,345,10.36,07/10/2013,2013
WASHINGTON L A-23,SUMMIT,RAINBOW,700,10.11,07/10/2013,2013
WASHINGTON L A-23,SUMMIT,RAINBOW,600,10.0,07/15/2013,2013
WASHINGTON L A-23,SUMMIT,TIGER TROUT,4030,3.43,07/15/2013,2013
WASHINGTON L A-23,SUMMIT,TIGER TROUT,345,10.36,07/16/2013,2013
WASHINGTON L A-23,SUMMIT,BROOK TROUT,4016,2.52,07/22/2013,2013
WASHINGTON L A-23,SUMMIT,TIGER TROUT,345,10.36,07/23/2013,2013
WASHINGTON L A-23,SUMMIT,RAINBOW,700,10.0,07/23/2013,2013
WASHINGTON L A-23,SUMMIT,TIGER TROUT,351,10.1,07/29/2013,2013
WASHINGTON L A-23,SUMMIT,RAINBOW,601,9.12,07/29/2013,2013
WASHINGTON L A-23,SUMMIT,RAINBOW,701,8.81,08/06/2013,2013
WASHINGTON L A-23,SUMMIT,TIGER TROUT,343,10.22,08/06/2013,2013
WASHINGTON L A-23,SUMMIT,GRAYLING ARCTIC,5070,3.13,09/24/2013,2013
WHISKEY ISLAND L BR3,SUMMIT,GRAYLING ARCTIC,1495,3.13,09/20/2013,2013
"YELLOWPINE,LOWER W66",SUMMIT,BROOK TROUT,210,2.61,07/02/2013,2013
AMOEBA L X-90,DUCHESNE,CUTTHROAT,566,1.45,10/07/2013,2013
ANGEL L WR-19,DUCHESNE,CUTTHROAT,1038,1.45,10/07/2013,2013
ANN L WR-74,DUCHESNE,CUTTHROAT,378,1.45,10/07/2013,2013
ARTA L RC-23,DUCHESNE,CUTTHROAT,541,2.71,07/09/2013,2013
BIG DOG L X-32,DUCHESNE,GRAYLING ARCTIC,949,3.13,09/20/2013,2013
BLUE L Z-32,DUCHESNE,TIGER TROUT,1404,3.08,07/08/2013,2013
BLYTHE L Z-20,DUCHESNE,BROOK TROUT,710,2.61,07/02/2013,2013
BONNIE L Z-6,DUCHESNE,BROOK TROUT,613,2.61,07/02/2013,2013
BROWN DUCK L X-31,DUCHESNE,CUTTHROAT,2738,1.45,10/07/2013,2013
BUD L Z-2,DUCHESNE,BROOK TROUT,565,2.61,07/02/2013,2013
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,700,9.97,06/11/2013,2013
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,230,9.97,06/17/2013,2013
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,299,10.11,06/18/2013,2013
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,228,10.14,06/24/2013,2013
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,299,10.11,06/26/2013,2013
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,230,10.0,07/03/2013,2013
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,400,10.11,07/03/2013,2013
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,400,10.11,07/08/2013,2013
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,540,10.36,07/16/2013,2013
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10.0,07/16/2013,2013
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,1013,2.52,07/22/2013,2013
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,230,10.36,07/23/2013,2013
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,230,10.1,07/30/2013,2013
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,601,9.12,07/30/2013,2013
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,299,8.81,08/06/2013,2013
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,380,10.22,08/06/2013,2013
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,637,10.22,08/13/2013,2013
CARROT L U-17,DUCHESNE,BROOK TROUT,1516,2.61,07/03/2013,2013
CHAIN L NO 4 U-4,DUCHESNE,CUTTHROAT,705,2.8,07/09/2013,2013
CIRQUE L,DUCHESNE,GRAYLING ARCTIC,1020,3.22,10/07/2013,2013
CLEMENTS RES X-74,DUCHESNE,CUTTHROAT,3870,1.45,10/07/2013,2013
CLEVELAND L WR-7,DUCHESNE,BROOK TROUT,2403,2.57,07/10/2013,2013
CLIFF L WR-49,DUCHESNE,TIGER TROUT,1098,3.08,07/08/2013,2013
CLIFF L WR-49,DUCHESNE,BROOK TROUT,3999,2.57,07/10/2013,2013
CONTINENT L X-121,DUCHESNE,CUTTHROAT,2738,1.45,10/07/2013,2013
CRAIG L U-85,DUCHESNE,CUTTHROAT,472,1.45,10/07/2013,2013
CROW L DG-3,DUCHESNE,CUTTHROAT,1796,2.8,07/09/2013,2013
DEER L X-55,DUCHESNE,CUTTHROAT,1510,1.45,10/07/2013,2013
DG- 6,DUCHESNE,CUTTHROAT,603,2.8,07/09/2013,2013
DG-10,DUCHESNE,CUTTHROAT,1001,2.8,07/09/2013,2013
DG-14,DUCHESNE,CUTTHROAT,205,2.8,07/09/2013,2013
DG-15,DUCHESNE,CUTTHROAT,205,2.8,07/09/2013,2013
DG-16,DUCHESNE,CUTTHROAT,205,2.8,07/09/2013,2013
DG-17,DUCHESNE,CUTTHROAT,443,2.8,07/09/2013,2013
DIVIDE L U-59,DUCHESNE,CUTTHROAT,1910,2.8,07/09/2013,2013
DRIFT RES Y-41,DUCHESNE,BROOK TROUT,1016,2.61,07/03/2013,2013
ECHO L Z-16,DUCHESNE,GOLDEN TROUT,4581,5.45,07/02/2013,2013
FARNEY L X-14,DUCHESNE,GRAYLING ARCTIC,2496,3.13,09/20/2013,2013
FERN L X-5,DUCHESNE,BROOK TROUT,1445,2.57,07/10/2013,2013
FOX RES U-47,DUCHESNE,BROOK TROUT,8157,2.61,07/03/2013,2013
GEM L Z-18,DUCHESNE,TIGER TROUT,297,3.08,07/08/2013,2013
GIBBY L RC-30,DUCHESNE,CUTTHROAT,283,1.45,10/07/2013,2013
GILBERT L U-82,DUCHESNE,CUTTHROAT,1133,1.45,10/07/2013,2013
GLADYS L X-128,DUCHESNE,BROOK TROUT,758,2.61,07/02/2013,2013
GRANDADDY L X-9,DUCHESNE,CUTTHROAT,14915,1.45,10/07/2013,2013
GRAYLING L X-56,DUCHESNE,GRAYLING ARCTIC,851,3.22,10/07/2013,2013
HEART L X-13,DUCHESNE,CUTTHROAT,569,2.8,07/09/2013,2013
HELEN L X-126,DUCHESNE,BROOK TROUT,855,2.61,07/02/2013,2013
HIDDEN L WR-63,DUCHESNE,CUTTHROAT,1322,2.71,07/09/2013,2013
HOOVER L Z-10,DUCHESNE,BROOK TROUT,1419,2.61,07/02/2013,2013
HORSESHOE L WR-67,DUCHESNE,CUTTHROAT,894,2.71,07/09/2013,2013
JEAN L Z-41,DUCHESNE,TIGER TROUT,801,3.08,07/08/2013,2013
KATY L WR-34,DUCHESNE,CUTTHROAT,944,1.45,10/07/2013,2013
KIDNEY L X-35,DUCHESNE,CHANNEL CATFISH,375,16.44,08/03/2013,2013
"KIDNEY L, WEST U-26",DUCHESNE,BROOK TROUT,790,2.61,07/03/2013,2013
KINGS L Y-22,DUCHESNE,CUTTHROAT,1001,2.8,07/09/2013,2013
LARVAE L WR-12,DUCHESNE,BROOK TROUT,588,2.57,07/10/2013,2013
LECONTE L Z-33,DUCHESNE,GRAYLING ARCTIC,2496,3.13,09/20/2013,2013
LECONTE L Z-33,DUCHESNE,CUTTHROAT,1888,1.45,10/07/2013,2013
MARSHALL L Z-11,DUCHESNE,BROOK TROUT,1822,2.61,07/02/2013,2013
MILK L Y-25,DUCHESNE,BROOK TROUT,1758,2.61,07/03/2013,2013
MIRROR L Z-3,DUCHESNE,RAINBOW,1499,9.97,06/10/2013,2013
MIRROR L Z-3,DUCHESNE,RAINBOW,1045,10.19,06/19/2013,2013
MIRROR L Z-3,DUCHESNE,RAINBOW,750,9.69,06/25/2013,2013
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.11,07/03/2013,2013
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.11,07/09/2013,2013
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.0,07/16/2013,2013
MIRROR L Z-3,DUCHESNE,BROOK TROUT,4141,2.52,07/22/2013,2013
MIRROR L Z-3,DUCHESNE,RAINBOW,1601,9.12,07/29/2013,2013
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,700,9.97,06/11/2013,2013
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,196,9.97,06/17/2013,2013
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,319,10.11,06/18/2013,2013
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,192,10.14,06/24/2013,2013
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,195,10.0,07/03/2013,2013
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,395,10.34,07/08/2013,2013
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,350,10.1,07/08/2013,2013
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,195,10.36,07/16/2013,2013
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,193,10.36,07/23/2013,2013
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,194,10.1,07/30/2013,2013
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,640,9.12,07/30/2013,2013
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,192,10.22,08/06/2013,2013
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,321,8.81,08/06/2013,2013
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,385,10.22,08/13/2013,2013
MORAT 1 L Z-31,DUCHESNE,CUTTHROAT,1510,1.45,10/07/2013,2013
NELLIE L WR-75,DUCHESNE,CUTTHROAT,283,1.45,10/07/2013,2013
OGDEN L WR-5,DUCHESNE,CUTTHROAT,1416,1.45,10/07/2013,2013
OKEY DOKE L U-5,DUCHESNE,CUTTHROAT,648,2.8,07/09/2013,2013
PALISADE L Z-28,DUCHESNE,BROOK TROUT,1419,2.61,07/02/2013,2013
PASS L Z-5,DUCHESNE,RAINBOW,698,9.97,06/11/2013,2013
PASS L Z-5,DUCHESNE,TIGER TROUT,510,9.97,06/17/2013,2013
PASS L Z-5,DUCHESNE,RAINBOW,350,10.11,06/18/2013,2013
PASS L Z-5,DUCHESNE,TIGER TROUT,254,10.14,06/24/2013,2013
PASS L Z-5,DUCHESNE,RAINBOW,350,9.69,06/25/2013,2013
PASS L Z-5,DUCHESNE,RAINBOW,350,10.11,07/03/2013,2013
PASS L Z-5,DUCHESNE,TIGER TROUT,255,10.0,07/03/2013,2013
PASS L Z-5,DUCHESNE,RAINBOW,684,10.1,07/08/2013,2013
PASS L Z-5,DUCHESNE,TIGER TROUT,510,10.34,07/08/2013,2013
PASS L Z-5,DUCHESNE,RAINBOW,320,10.0,07/15/2013,2013
PASS L Z-5,DUCHESNE,TIGER TROUT,255,10.36,07/16/2013,2013
PASS L Z-5,DUCHESNE,BROOK TROUT,516,2.52,07/22/2013,2013
PASS L Z-5,DUCHESNE,TIGER TROUT,255,10.36,07/23/2013,2013
PASS L Z-5,DUCHESNE,RAINBOW,350,10.0,07/23/2013,2013
PASS L Z-5,DUCHESNE,TIGER TROUT,257,10.1,07/30/2013,2013
PASS L Z-5,DUCHESNE,RAINBOW,350,8.81,08/06/2013,2013
PASS L Z-5,DUCHESNE,TIGER TROUT,255,10.22,08/06/2013,2013
PASS L Z-5,DUCHESNE,TIGER TROUT,530,10.22,08/13/2013,2013
PHINNEY L X-119,DUCHESNE,BROOK TROUT,1371,2.61,07/02/2013,2013
POLE CR L,DUCHESNE,RAINBOW,600,10.0,06/11/2013,2013
POLE CR L,DUCHESNE,RAINBOW,2040,3.47,08/14/2013,2013
POWELL L Z-30,DUCHESNE,CUTTHROAT,2695,2.8,07/09/2013,2013
PYRAMID L Z-17,DUCHESNE,BROOK TROUT,1516,2.61,07/02/2013,2013
R C NO 1 LAKE WR-2,DUCHESNE,CUTTHROAT,1227,1.45,10/07/2013,2013
RAINBOW L U-33,DUCHESNE,BROOK TROUT,3531,2.61,07/03/2013,2013
RASMUSSEN L NO1 WR35,DUCHESNE,BROOK TROUT,1529,2.57,07/10/2013,2013
RASMUSSEN L NO2 WR36,DUCHESNE,BROOK TROUT,1395,2.57,07/10/2013,2013
RC-36,DUCHESNE,BROOK TROUT,303,2.57,07/10/2013,2013
ROCK II L X-97,DUCHESNE,GRAYLING ARCTIC,598,3.13,09/20/2013,2013
"ROCK L, LOWER WR-17",DUCHESNE,TIGER TROUT,1872,3.08,07/08/2013,2013
"ROCK L, MIDDLE WR-16",DUCHESNE,CUTTHROAT,566,1.45,10/07/2013,2013
"ROCK L, UPPER WR-14",DUCHESNE,CUTTHROAT,1982,1.45,10/07/2013,2013
SCOUT L Z-12,DUCHESNE,RAINBOW,350,9.69,06/25/2013,2013
SCOUT L Z-12,DUCHESNE,RAINBOW,700,10.11,07/09/2013,2013
SCOUT L Z-12,DUCHESNE,RAINBOW,350,10.0,07/16/2013,2013
SCOUT L Z-12,DUCHESNE,BROOK TROUT,2008,2.52,07/22/2013,2013
SCOUT L Z-12,DUCHESNE,RAINBOW,700,9.12,07/29/2013,2013
SCOUT L Z-12,DUCHESNE,RAINBOW,237,8.81,08/06/2013,2013
SEA LION L RC-11,DUCHESNE,CUTTHROAT,785,2.8,07/09/2013,2013
SHALER L Z-34,DUCHESNE,CUTTHROAT,3210,2.71,07/09/2013,2013
SPIDER L X-109,DUCHESNE,BROOK TROUT,2015,2.61,07/03/2013,2013
STEWART L X-79,DUCHESNE,CUTTHROAT,944,1.45,10/07/2013,2013
TAMARA L WR-73,DUCHESNE,CUTTHROAT,796,2.8,07/09/2013,2013
TUNGSTEN L X-107,DUCHESNE,CUTTHROAT,1322,1.45,10/07/2013,2013
TWIN L X-77,DUCHESNE,GRAYLING ARCTIC,1196,3.13,09/20/2013,2013
U- 38,DUCHESNE,CUTTHROAT,796,2.8,07/09/2013,2013
U- 42,DUCHESNE,CUTTHROAT,227,2.8,07/09/2013,2013
U- 50,DUCHESNE,BROOK TROUT,903,2.61,07/03/2013,2013
U- 79,DUCHESNE,CUTTHROAT,566,1.45,10/07/2013,2013
U- 91,DUCHESNE,CUTTHROAT,566,1.45,10/07/2013,2013
U- 93,DUCHESNE,CUTTHROAT,566,1.45,10/07/2013,2013
U-100,DUCHESNE,GRAYLING ARCTIC,276,3.22,10/07/2013,2013
WALL L U-99,DUCHESNE,GRAYLING ARCTIC,510,3.22,10/07/2013,2013
X- 22,DUCHESNE,CUTTHROAT,944,1.45,10/07/2013,2013
X- 24,DUCHESNE,CUTTHROAT,1605,1.45,10/07/2013,2013
X- 25,DUCHESNE,CUTTHROAT,1699,1.45,10/07/2013,2013
X- 26,DUCHESNE,BROOK TROUT,403,2.61,07/03/2013,2013
X- 60,DUCHESNE,CUTTHROAT,793,2.71,07/09/2013,2013
X- 84,DUCHESNE,BROOK TROUT,484,2.61,07/03/2013,2013
X- 86,DUCHESNE,CUTTHROAT,378,1.45,10/07/2013,2013
X- 89,DUCHESNE,CUTTHROAT,1699,1.45,10/07/2013,2013
X-105,DUCHESNE,CUTTHROAT,1038,1.45,10/07/2013,2013
Y-31,DUCHESNE,GRAYLING ARCTIC,396,3.22,10/07/2013,2013
Y-36,DUCHESNE,BROOK TROUT,710,2.61,07/03/2013,2013
Y-37,DUCHESNE,BROOK TROUT,984,2.61,07/03/2013,2013
ALEXANDER L A-1,SUMMIT,BROOK TROUT,2300,2.3,06/25/2012,2012
BAKER L BR-45,SUMMIT,TIGER TROUT,363,3.16,07/04/2012,2012
BEAR L G-7,SUMMIT,BROOK TROUT,1996,2.3,07/10/2012,2012
BEAVER CR,SUMMIT,RAINBOW,202,9.63,05/24/2012,2012
BEAVER CR,SUMMIT,RAINBOW,200,9.57,06/11/2012,2012
BEAVER CR,SUMMIT,RAINBOW,201,9.69,06/26/2012,2012
BEAVER CR,SUMMIT,RAINBOW,200,10.0,07/10/2012,2012
BEAVER CR,SUMMIT,RAINBOW,100,10.0,07/25/2012,2012
BEAVER CR,SUMMIT,RAINBOW,101,10.11,08/09/2012,2012
BEAVER L A-17,SUMMIT,BROOK TROUT,260,2.3,06/25/2012,2012
BEAVER L BR-10,SUMMIT,RAINBOW,2017,9.63,05/23/2012,2012
BOBS L G-73,SUMMIT,TIGER TROUT,1319,3.16,07/04/2012,2012
BOURBON L BR-1,SUMMIT,BROOK TROUT,195,2.3,06/25/2012,2012
BR-24,SUMMIT,CUTTHROAT,498,2.2,09/24/2012,2012
BR-34,SUMMIT,CUTTHROAT,500,2.2,09/24/2012,2012
BR-43,SUMMIT,TIGER TROUT,206,3.16,07/04/2012,2012
BR-44,SUMMIT,TIGER TROUT,351,3.16,07/04/2012,2012
BR-50,SUMMIT,BROOK TROUT,608,2.3,06/25/2012,2012
BRIDGER L G-20,SUMMIT,RAINBOW,1999,9.37,05/22/2012,2012
BRIDGER L G-20,SUMMIT,RAINBOW,1625,10.0,06/05/2012,2012
BRIDGER L G-20,SUMMIT,RAINBOW,1499,9.69,06/26/2012,2012
BRIDGER L G-20,SUMMIT,BROOK TROUT,2400,2.36,07/12/2012,2012
BRIDGER L G-20,SUMMIT,RAINBOW,1500,10.0,07/18/2012,2012
BRIDGER L G-20,SUMMIT,RAINBOW,1375,10.11,08/08/2012,2012
BROOK L A-20,SUMMIT,BROOK TROUT,109,2.3,06/25/2012,2012
BUCKEYE L A-3,SUMMIT,BROOK TROUT,493,2.68,08/06/2012,2012
CAROL L W-51,SUMMIT,BROOK TROUT,260,2.3,06/25/2012,2012
CASTLE L G-11,SUMMIT,TIGER TROUT,605,3.16,07/04/2012,2012
CHINA L G-21,SUMMIT,BROOK TROUT,7812,2.3,07/10/2012,2012
CLEGG L A-47,SUMMIT,BROOK TROUT,499,2.3,06/25/2012,2012
CLYDE L A-28,SUMMIT,BROOK TROUT,1606,2.3,06/25/2012,2012
COFFIN L GR-144,SUMMIT,TIGER TROUT,4501,3.16,07/04/2012,2012
CRYSTAL L A-51,SUMMIT,BROOK TROUT,998,2.3,06/25/2012,2012
CUBERANT NO 1 W-42,SUMMIT,BROOK TROUT,391,2.3,06/25/2012,2012
DEAN L W-35,SUMMIT,BROOK TROUT,1497,2.3,06/25/2012,2012
DIAMOND L A-22,SUMMIT,BROOK TROUT,304,2.3,06/25/2012,2012
DIVIDE L NO 1 A-36,SUMMIT,BROOK TROUT,521,2.3,06/25/2012,2012
ELKHORN L W-64,SUMMIT,BROOK TROUT,96,2.68,08/06/2012,2012
"ERICKSON L,SOUTH W25",SUMMIT,BROOK TROUT,760,2.3,06/25/2012,2012
FAITH L A-16,SUMMIT,BROOK TROUT,151,2.68,08/06/2012,2012
FIRE L A-14,SUMMIT,CUTTHROAT,1999,2.18,09/17/2012,2012
G- 13,SUMMIT,BROOK TROUT,803,2.3,07/10/2012,2012
G- 40,SUMMIT,BROOK TROUT,304,2.3,07/10/2012,2012
G- 51,SUMMIT,BROOK TROUT,849,2.68,08/06/2012,2012
G- 56,SUMMIT,BROOK TROUT,151,2.68,08/06/2012,2012
G- 60,SUMMIT,TIGER TROUT,254,3.16,07/04/2012,2012
G- 61,SUMMIT,BROOK TROUT,397,2.68,08/06/2012,2012
G- 64,SUMMIT,TIGER TROUT,339,3.16,07/04/2012,2012
G- 68,SUMMIT,BROOK TROUT,412,2.3,06/25/2012,2012
G- 68,SUMMIT,BROOK TROUT,412,2.3,07/10/2012,2012
G- 71,SUMMIT,BROOK TROUT,304,2.3,06/25/2012,2012
G- 71,SUMMIT,BROOK TROUT,304,2.3,07/10/2012,2012
G- 74,SUMMIT,BROOK TROUT,301,2.68,08/06/2012,2012
GR-152,SUMMIT,BROOK TROUT,493,2.68,08/06/2012,2012
GR-162,SUMMIT,BROOK TROUT,694,2.3,07/10/2012,2012
GR-173,SUMMIT,BROOK TROUT,391,2.3,07/10/2012,2012
HAYDEN L BR-36,SUMMIT,CUTTHROAT,1501,2.2,09/24/2012,2012
HAYSTACK L A-9,SUMMIT,BROOK TROUT,890,2.3,06/25/2012,2012
HESSIE L G-18,SUMMIT,TIGER TROUT,1319,3.16,07/04/2012,2012
HESSIE L G-18,SUMMIT,TIGER TROUT,1320,3.17,07/10/2012,2012
HIDDEN L A-15,SUMMIT,BROOK TROUT,1000,2.68,08/06/2012,2012
HOOP L,SUMMIT,RAINBOW,8000,4.19,05/21/2012,2012
HOOP L,SUMMIT,RAINBOW,2001,9.39,05/21/2012,2012
HOOP L,SUMMIT,RAINBOW,1499,9.69,06/26/2012,2012
ISLAND L A-57,SUMMIT,CUTTHROAT,7001,2.18,09/17/2012,2012
JAMES L A-31,SUMMIT,BROOK TROUT,195,2.3,06/25/2012,2012
JERRY L W-28,SUMMIT,BROOK TROUT,397,2.68,08/06/2012,2012
JEWELL L BR-38,SUMMIT,TIGER TROUT,242,3.16,07/04/2012,2012
JEWELL L BR-38,SUMMIT,CUTTHROAT,500,2.2,09/24/2012,2012
JOHN L A-30,SUMMIT,BROOK TROUT,304,2.3,06/25/2012,2012
JUNIOR L A-56,SUMMIT,CUTTHROAT,600,2.18,09/17/2012,2012
LILLIAN L A-43,SUMMIT,BROOK TROUT,304,2.3,06/25/2012,2012
LILLY L A-58,SUMMIT,RAINBOW,202,9.63,05/29/2012,2012
LILLY L A-58,SUMMIT,TIGER TROUT,99,10.99,06/02/2012,2012
LILLY L A-58,SUMMIT,RAINBOW,271,9.57,06/11/2012,2012
LILLY L A-58,SUMMIT,TIGER TROUT,260,10.8,06/11/2012,2012
LILLY L A-58,SUMMIT,RAINBOW,201,9.69,06/25/2012,2012
LILLY L A-58,SUMMIT,RAINBOW,200,10.0,07/02/2012,2012
LILLY L A-58,SUMMIT,RAINBOW,200,10.0,07/09/2012,2012
LILLY L A-58,SUMMIT,TIGER TROUT,101,11.19,07/11/2012,2012
LILLY L A-58,SUMMIT,RAINBOW,200,10.0,07/16/2012,2012
LILLY L A-58,SUMMIT,TIGER TROUT,101,10.99,07/18/2012,2012
LILLY L A-58,SUMMIT,RAINBOW,200,10.0,07/23/2012,2012
LILLY L A-58,SUMMIT,TIGER TROUT,101,10.99,07/26/2012,2012
LILLY L A-58,SUMMIT,RAINBOW,200,10.0,07/31/2012,2012
LILLY L A-58,SUMMIT,TIGER TROUT,101,11.64,08/07/2012,2012
LILLY L A-58,SUMMIT,RAINBOW,202,10.17,08/13/2012,2012
LILLY L A-58,SUMMIT,TIGER TROUT,101,11.64,08/20/2012,2012
LILLY L A-58,SUMMIT,TIGER TROUT,301,11.64,08/27/2012,2012
LILLY L A-58,SUMMIT,RAINBOW,302,10.27,08/28/2012,2012
LILLY L A-58,SUMMIT,TIGER TROUT,200,11.64,09/07/2012,2012
LILLY L A-58,SUMMIT,TIGER TROUT,101,11.89,09/13/2012,2012
LILY L BR-11,SUMMIT,RAINBOW,1202,9.63,05/22/2012,2012
LILY L BR-11,SUMMIT,RAINBOW,1202,9.69,06/27/2012,2012
